"State","County","OBJECTID","DEPCODE","covid_hosp","bed_cencus","available","available_capacity","total_staffed_bed_capacity","adult_icu_census","available_adult_icu","available_adult_icu_pct","total_adult_icu_capacity","pediatric_icu_census","available_pediatric_icu","available_pediatric_icu_pct","total_pediatric_icu_capacity"
"Florida","Liberty",39,39,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Madison",40,40,"0","6","9",60,"15","0","0",0,"0","0","0",0,"0"
"Florida","Manatee",41,41,"29","664","104",13.5,"768","59","14",19.2,"73","0","0",0,"0"
"Florida","Marion",42,42,"29","724","173",19.3,"897","63","17",21.2,"80","0","0",0,"0"
"Florida","Martin",43,43,"12","239","191",44.4,"430","20","5",20,"25","0","0",0,"0"
"Florida","Monroe",44,44,"6","83","99",54.4,"182","8","5",38.5,"13","0","0",0,"0"
"Florida","Nassau",45,45,"1","36","32",47.1,"68","7","1",12.5,"8","0","0",0,"0"
"Florida","Okaloosa",46,46,"30","355","100",22,"455","42","12",22.2,"54","0","0",0,"0"
"Florida","Okeechobee",47,47,"4","65","35",35,"100","8","0",0,"8","0","0",0,"0"
"Florida","Orange",48,48,"138","3,165","1,211",27.7,"4,376","249","155",38.4,"404","68","48",41.4,"116"
"Florida","Osceola",49,49,"77","832","314",27.4,"1,146","75","48",39,"123","0","0",0,"0"
"Florida","Palm Beach",50,50,"134","2,728","1,456",34.8,"4,184","231","159",40.8,"390","17","16",48.5,"33"
"Florida","Pasco",51,51,"46","1,090","256",19,"1,346","118","26",18.1,"144","0","0",0,"0"
"Florida","Pinellas",52,52,"127","2,260","930",29.2,"3,190","228","83",26.7,"311","27","5",15.6,"32"
"Florida","Polk",53,53,"82","1,253","422",25.2,"1,675","135","46",25.4,"181","7","7",50,"14"
"Florida","Putnam",54,54,"2","61","23",27.4,"84","9","1",10,"10","0","0",0,"0"
"Florida","St. Johns",58,55,"4","170","161",48.6,"331","23","21",47.7,"44","0","0",0,"0"
"Florida","St. Lucie",59,56,"46","714","161",18.4,"875","82","8",8.9,"90","3","3",50,"6"
"Florida","Santa Rosa",55,57,"5","113","227",66.8,"340","9","11",55,"20","0","0",0,"0"
"Florida","Sarasota",56,58,"40","1,022","245",19.3,"1,267","68","40",37,"108","0","0",0,"0"
"Florida","Seminole",57,59,"36","686","249",26.6,"935","55","18",24.7,"73","0","0",0,"0"
"Florida","Sumter",60,60,"12","252","95",27.4,"347","34","6",15,"40","0","0",0,"0"
"Florida","Suwannee",61,61,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Taylor",62,62,"0","3","9",75,"12","0","0",0,"0","0","0",0,"0"
"Florida","Union",63,63,"13","56","29",34.1,"85","0","0",0,"0","0","0",0,"0"
"Florida","Volusia",65,64,"46","1,062","533",33.4,"1,595","147","78",34.7,"225","0","5",100,"5"
"Florida","Wakulla",66,65,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Walton",67,66,"7","51","66",56.4,"117","15","8",34.8,"23","0","0",0,"0"
"Florida","Washington",68,67,"3","45","14",23.7,"59","0","0",0,"0","0","0",0,"0"
"Florida","Unknown",64,999,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
