"State","County","OBJECTID","DEPCODE","covid_hosp","bed_cencus","available","available_capacity","total_staffed_bed_capacity","adult_icu_census","available_adult_icu","available_adult_icu_pct","total_adult_icu_capacity","pediatric_icu_census","available_pediatric_icu","available_pediatric_icu_pct","total_pediatric_icu_capacity"
"Florida","Hardee",25,25,"0","24","0",0,"24","0","0",0,"0","0","0",0,"0"
"Florida","Hendry",26,26,"2","8","21",72.4,"29","0","4",100,"4","0","0",0,"0"
"Florida","Hernando",27,27,"23","475","249",34.4,"724","44","13",22.8,"57","0","0",0,"0"
"Florida","Highlands",28,28,"24","200","54",21.3,"254","25","4",13.8,"29","0","0",0,"0"
"Florida","Hillsborough",29,29,"162","3,234","837",20.6,"4,071","377","73",16.2,"450","20","22",52.4,"42"
"Florida","Holmes",30,30,"0","10","10",50,"20","0","0",0,"0","0","0",0,"0"
"Florida","Indian River",31,31,"8","296","151",33.8,"447","18","11",37.9,"29","0","0",0,"0"
"Florida","Jackson",32,32,"10","43","44",50.6,"87","7","3",30,"10","0","0",0,"0"
"Florida","Jefferson",33,33,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lafayette",34,34,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Lake",35,35,"44","613","281",31.4,"894","61","43",41.3,"104","0","0",0,"0"
"Florida","Lee",36,36,"31","1,373","440",24.3,"1,813","111","29",20.7,"140","64","22",25.6,"86"
"Florida","Leon",37,37,"44","681","170",20,"851","64","8",11.1,"72","3","6",66.7,"9"
"Florida","Levy",38,38,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Liberty",39,39,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Madison",40,40,"0","7","8",53.3,"15","0","0",0,"0","0","0",0,"0"
"Florida","Manatee",41,41,"30","622","146",19,"768","51","22",30.1,"73","0","0",0,"0"
"Florida","Marion",42,42,"24","722","169",19,"891","79","11",12.2,"90","0","0",0,"0"
"Florida","Martin",43,43,"9","251","255",50.4,"506","15","24",61.5,"39","0","0",0,"0"
"Florida","Monroe",44,44,"2","83","82",49.7,"165","6","7",53.8,"13","0","0",0,"0"
"Florida","Nassau",45,45,"2","38","30",44.1,"68","8","0",0,"8","0","0",0,"0"
"Florida","Okaloosa",46,46,"13","345","118",25.5,"463","39","15",27.8,"54","0","0",0,"0"
"Florida","Okeechobee",47,47,"10","53","47",47,"100","8","0",0,"8","0","0",0,"0"
"Florida","Orange",48,48,"152","3,269","1,117",25.5,"4,386","270","134",33.2,"404","91","35",27.8,"126"
"Florida","Osceola",49,49,"66","891","271",23.3,"1,162","94","33",26,"127","0","0",0,"0"
"Florida","Palm Beach",50,50,"113","2,698","1,351",33.4,"4,049","261","146",35.9,"407","14","18",56.2,"32"
"Florida","Pasco",51,51,"35","1,045","279",21.1,"1,324","96","32",25,"128","0","0",0,"0"
"Florida","Pinellas",52,52,"113","2,366","1,250",34.6,"3,616","236","66",21.9,"302","26","8",23.5,"34"
"Florida","Polk",53,53,"73","1,274","488",27.7,"1,762","125","84",40.2,"209","8","6",42.9,"14"
"Florida","Putnam",54,54,"2","51","33",39.3,"84","5","5",50,"10","0","0",0,"0"
"Florida","St. Johns",58,55,"10","168","163",49.2,"331","19","25",56.8,"44","0","0",0,"0"
"Florida","St. Lucie",59,56,"51","696","179",20.5,"875","74","15",16.9,"89","2","4",66.7,"6"
"Florida","Santa Rosa",55,57,"6","110","226",67.3,"336","7","13",65,"20","0","0",0,"0"
"Florida","Sarasota",56,58,"32","922","271",22.7,"1,193","56","52",48.1,"108","0","0",0,"0"
"Florida","Seminole",57,59,"24","648","298",31.5,"946","56","17",23.3,"73","0","0",0,"0"
"Florida","Sumter",60,60,"19","251","96",27.7,"347","34","6",15,"40","0","0",0,"0"
"Florida","Suwannee",61,61,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Taylor",62,62,"0","4","8",66.7,"12","0","0",0,"0","0","0",0,"0"
"Florida","Union",63,63,"16","52","31",37.3,"83","0","0",0,"0","0","0",0,"0"
"Florida","Volusia",65,64,"64","1,043","525",33.5,"1,568","163","72",30.6,"235","0","5",100,"5"
"Florida","Wakulla",66,65,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
"Florida","Walton",67,66,"7","47","70",59.8,"117","14","9",39.1,"23","0","0",0,"0"
"Florida","Washington",68,67,"2","48","11",18.6,"59","0","0",0,"0","0","0",0,"0"
"Florida","Unknown",64,999,"0","0","0",0,"0","0","0",0,"0","0","0",0,"0"
